"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CCL11",0,2.81153335202229,0.365,0.068,0,"Fibroblasts","CCL11"
"FBLN1",0,2.57066713102302,0.855,0.308,0,"Fibroblasts","FBLN1"
"IGFBP6",0,2.46648441659787,0.71,0.423,0,"Fibroblasts","IGFBP6"
"MT-RNR2",0,2.34659965892644,0.395,0.09,0,"Fibroblasts","MT-RNR2"
"TCF21",0,2.28482487553043,0.692,0.16,0,"Fibroblasts","TCF21"
"MT-RNR1",0,2.18914489493495,0.383,0.084,0,"Fibroblasts","MT-RNR1"
"PTGDS",0,2.03752078036612,0.391,0.2,0,"Fibroblasts","PTGDS"
"PLAC9",0,1.98241131493663,0.682,0.291,0,"Fibroblasts","PLAC9"
"PTN",0,1.97575227674373,0.632,0.153,0,"Fibroblasts","PTN"
"CCDC80",0,1.97070131088278,0.607,0.342,0,"Fibroblasts","CCDC80"
"GSN",0,1.96727685250235,0.907,0.783,0,"Fibroblasts","GSN"
"LSP1",0,1.86629591242244,0.628,0.091,0,"Fibroblasts","LSP1"
"GPX3",0,1.86123311282882,0.765,0.248,0,"Fibroblasts","GPX3"
"CTSC",0,1.85830277822936,0.581,0.424,0,"Fibroblasts","CTSC"
"EFEMP1",0,1.82931087259927,0.569,0.245,0,"Fibroblasts","EFEMP1"
"C1S",0,1.82601207466091,0.924,0.466,0,"Fibroblasts","C1S"
"BMP4",0,1.82477359139149,0.537,0.12,0,"Fibroblasts","BMP4"
"APOD",0,1.81711954278725,0.32,0.114,0,"Fibroblasts","APOD"
"C1R",0,1.81425013383528,0.889,0.488,0,"Fibroblasts","C1R"
"OGN",0,1.81197950633206,0.368,0.074,0,"Fibroblasts","OGN"
"SCARA5",0,1.80899741130792,0.512,0.019,0,"Fibroblasts","SCARA5"
"PROCR",0,1.76900975766699,0.636,0.253,0,"Fibroblasts","PROCR"
"C17orf76-AS1",0,1.76736350707623,0.343,0.059,0,"Fibroblasts","C17orf76-AS1"
"LTBP4",0,1.76242113567856,0.784,0.36,0,"Fibroblasts","LTBP4"
"ABCA8",0,1.7504424113326,0.541,0.076,0,"Fibroblasts","ABCA8"
"CYGB",0,1.75000974918136,0.546,0.175,0,"Fibroblasts","CYGB"
"TMEM176B",0,1.74975748930464,0.836,0.401,0,"Fibroblasts","TMEM176B"
"CXCL12",0,1.7485939335249,0.754,0.287,0,"Fibroblasts","CXCL12"
"STMN2",0,1.72906134622833,0.308,0.021,0,"Fibroblasts","STMN2"
"TNXB",0,1.70812309145859,0.457,0.133,0,"Fibroblasts","TNXB"
"SERPINF1",0,1.61195944653227,0.831,0.34,0,"Fibroblasts","SERPINF1"
"CFH",0,1.54632900106496,0.647,0.362,0,"Fibroblasts","CFH"
"SFRP1",0,1.52641973263204,0.344,0.063,0,"Fibroblasts","SFRP1"
"SEPP1",0,1.4861269946108,0.817,0.472,0,"Fibroblasts","SEPP1"
"LUM1",0,1.46131884011192,0.874,0.415,0,"Fibroblasts","LUM"
"SRPX",0,1.44787452351436,0.455,0.178,0,"Fibroblasts","SRPX"
"TMEM176A",0,1.44036999078325,0.761,0.353,0,"Fibroblasts","TMEM176A"
"LINC01082",0,1.42939041801776,0.451,0.078,0,"Fibroblasts","LINC01082"
"IGJ",0,1.41095864150836,0.331,0.076,0,"Fibroblasts","IGJ"
"SOD3",0,1.3634902828291,0.766,0.396,0,"Fibroblasts","SOD3"
"RBP1",0,1.34417122069898,0.544,0.287,0,"Fibroblasts","RBP1"
"RGS10",0,1.31971637487401,0.528,0.245,0,"Fibroblasts","RGS10"
"PLAT",0,1.31558425881779,0.614,0.391,0,"Fibroblasts","PLAT"
"PDGFRA",0,1.31457244040799,0.502,0.19,0,"Fibroblasts","PDGFRA"
"CEBPD",0,1.31066243391779,0.665,0.392,0,"Fibroblasts","CEBPD"
"PLTP",0,1.29314432913691,0.541,0.232,0,"Fibroblasts","PLTP"
"MGST1",0,1.27701282008673,0.317,0.1,0,"Fibroblasts","MGST1"
"LGALS3BP",0,1.24975064391115,0.81,0.463,0,"Fibroblasts","LGALS3BP"
"SERPINE2",0,1.24839469117338,0.432,0.223,0,"Fibroblasts","SERPINE2"
"ACP5",0,1.24500731719974,0.32,0.085,0,"Fibroblasts","ACP5"
"CST3",0,1.2140074041994,0.959,0.898,0,"Fibroblasts","CST3"
"NOVA1",0,1.19330087312573,0.44,0.067,0,"Fibroblasts","NOVA1"
"COL14A1",0,1.19051226369531,0.511,0.216,0,"Fibroblasts","COL14A1"
"SCPEP1",0,1.17237097658464,0.583,0.288,0,"Fibroblasts","SCPEP1"
"IGHA1",0,1.13727753903677,0.934,0.611,0,"Fibroblasts","IGHA1"
"QSOX1",0,1.09252247572154,0.559,0.326,0,"Fibroblasts","QSOX1"
"MEG3",0,1.09083188908286,0.605,0.318,0,"Fibroblasts","MEG3"
"OLFML3",0,1.06341414276682,0.556,0.247,0,"Fibroblasts","OLFML3"
"FBLN5",0,1.04480456729085,0.476,0.171,0,"Fibroblasts","FBLN5"
"ZFP36L2",0,1.03140964242062,0.738,0.566,0,"Fibroblasts","ZFP36L2"
"PITX1",0,1.03049547057239,0.301,0.055,0,"Fibroblasts","PITX1"
"SMPDL3A",0,1.01052459178509,0.345,0.092,0,"Fibroblasts","SMPDL3A"
"ECM1",0,0.98671937154694,0.563,0.294,0,"Fibroblasts","ECM1"
"IGHA2",0,0.985979115527127,0.492,0.195,0,"Fibroblasts","IGHA2"
"SDC2",0,0.976292606616755,0.668,0.376,0,"Fibroblasts","SDC2"
"CPQ",0,0.96593009476688,0.517,0.298,0,"Fibroblasts","CPQ"
"PID1",0,0.953751249831626,0.31,0.038,0,"Fibroblasts","PID1"
"GSTM3",0,0.941605573635145,0.503,0.277,0,"Fibroblasts","GSTM3"
"FCGRT",0,0.939834665040565,0.701,0.553,0,"Fibroblasts","FCGRT"
"LRP1",0,0.921208322743705,0.554,0.291,0,"Fibroblasts","LRP1"
"RP11-14N7.2",0,0.914059632201962,0.462,0.256,0,"Fibroblasts","RP11-14N7.2"
"SNAI2",0,0.911810854300057,0.439,0.247,0,"Fibroblasts","SNAI2"
"CCL2",0,0.896081953236906,0.567,0.359,0,"Fibroblasts","CCL2"
"PCOLCE",0,0.882295083095618,0.702,0.383,0,"Fibroblasts","PCOLCE"
"SGCE",0,0.872979076741655,0.487,0.255,0,"Fibroblasts","SGCE"
"RARRES3",0,0.870802669769924,0.519,0.287,0,"Fibroblasts","RARRES3"
"PLBD1",0,0.869656619085571,0.349,0.092,0,"Fibroblasts","PLBD1"
"EMP3",0,0.863917579268843,0.753,0.565,0,"Fibroblasts","EMP3"
"NUPR1",0,0.857657071392257,0.754,0.496,0,"Fibroblasts","NUPR1"
"CD63",0,0.855739302698302,0.982,0.937,0,"Fibroblasts","CD63"
"CLEC11A",0,0.839491378391994,0.635,0.343,0,"Fibroblasts","CLEC11A"
"GSTM5",0,0.836958140627776,0.306,0.053,0,"Fibroblasts","GSTM5"
"AKR1B1",0,0.835807294653088,0.5,0.303,0,"Fibroblasts","AKR1B1"
"MMP21",0,0.831558312871401,0.806,0.435,0,"Fibroblasts","MMP2"
"FOXF1",0,0.821009342626166,0.384,0.198,0,"Fibroblasts","FOXF1"
"C2",0,0.816706311983533,0.381,0.176,0,"Fibroblasts","C2"
"C31",9.83919423781918e-279,0.845631440834959,0.372,0.2,2.58770808454645e-274,"Fibroblasts","C3"
"PLPP3",4.93619690597899e-221,0.996325802553603,0.433,0.319,1.29821978627247e-216,"Fibroblasts","PLPP3"
"EDIL3",4.24063372946193e-194,0.849379283450175,0.309,0.194,1.11528667084849e-189,"Fibroblasts","EDIL3"
"F3",3.37553865889324e-192,1.25845235903989,0.308,0.186,8.87766667288922e-188,"Fibroblasts","F3"
"GPNMB",1.34657375945581e-167,0.977896534209842,0.358,0.26,3.54148898736877e-163,"Fibroblasts","GPNMB"
"SFRP2",2.15853993202715e-163,1.80380807332985,0.325,0.216,5.6769600212314e-159,"Fibroblasts","SFRP2"
"FBN1",2.06855988401028e-143,0.881706867246192,0.422,0.346,5.44031249494703e-139,"Fibroblasts","FBN1"
"MGP",3.48500323550152e-13,2.34789938530429,0.539,0.696,9.16555850936899e-09,"Fibroblasts","MGP"
"RERGL",0,4.10539372884508,0.928,0.011,0,"VSMCs","RERGL"
"MYH11",0,3.93306573571852,0.995,0.084,0,"VSMCs","MYH11"
"ADIRF",0,3.84315923962271,1,0.543,0,"VSMCs","ADIRF"
"PLN",0,3.68466381850147,0.949,0.075,0,"VSMCs","PLN"
"TAGLN1",0,3.36052328399971,1,0.41,0,"VSMCs","TAGLN"
"ACTA2",0,3.16765422618262,0.997,0.412,0,"VSMCs","ACTA2"
"MYL9",0,2.9712678334697,1,0.68,0,"VSMCs","MYL9"
"DSTN",0,2.96446999895815,0.994,0.798,0,"VSMCs","DSTN"
"SNCG",0,2.84442559998636,0.846,0.147,0,"VSMCs","SNCG"
"MT1M",0,2.56377873367112,0.757,0.135,0,"VSMCs","MT1M"
"TPM21",0,2.54894686897237,1,0.593,0,"VSMCs","TPM2"
"SORBS2",0,2.52785185465896,0.853,0.148,0,"VSMCs","SORBS2"
"CSRP2",0,2.50716798872831,0.847,0.188,0,"VSMCs","CSRP2"
"CRIP1",0,2.26133718627331,0.81,0.278,0,"VSMCs","CRIP1"
"FLNA",0,2.21038178492194,0.942,0.488,0,"VSMCs","FLNA"
"C2orf40",0,2.18871185397909,0.623,0.04,0,"VSMCs","C2orf40"
"BCAM",0,2.17701113777026,0.842,0.193,0,"VSMCs","BCAM"
"NET1",0,2.13129342842632,0.748,0.129,0,"VSMCs","NET1"
"LMOD1",0,2.0334062109516,0.751,0.113,0,"VSMCs","LMOD1"
"MCAM",0,2.02242636418613,0.871,0.186,0,"VSMCs","MCAM"
"LBH",0,2.01385474845228,0.813,0.236,0,"VSMCs","LBH"
"NTRK2",0,1.99037521423723,0.709,0.026,0,"VSMCs","NTRK2"
"CSRP1",0,1.97534259712257,0.893,0.419,0,"VSMCs","CSRP1"
"CNN1",0,1.97281773813223,0.772,0.125,0,"VSMCs","CNN1"
"TINAGL1",0,1.96653938811218,0.813,0.175,0,"VSMCs","TINAGL1"
"MAP3K7CL",0,1.93889467765203,0.64,0.054,0,"VSMCs","MAP3K7CL"
"PPP1R14A",0,1.91206700134936,0.927,0.339,0,"VSMCs","PPP1R14A"
"NOTCH3",0,1.90016747704787,0.822,0.142,0,"VSMCs","NOTCH3"
"AC013461.1",0,1.87303668361835,0.775,0.26,0,"VSMCs","AC013461.1"
"TPM11",0,1.82540248163273,0.987,0.654,0,"VSMCs","TPM1"
"MYLK",0,1.72427910082841,0.861,0.269,0,"VSMCs","MYLK"
"SYNPO2",0,1.62036968487876,0.665,0.121,0,"VSMCs","SYNPO2"
"PPP1R12B",0,1.61091704623733,0.673,0.139,0,"VSMCs","PPP1R12B"
"RCAN2",0,1.58832569701336,0.714,0.177,0,"VSMCs","RCAN2"
"EFHD1",0,1.52464614459553,0.632,0.076,0,"VSMCs","EFHD1"
"C1QTNF1",0,1.50539900308179,0.635,0.123,0,"VSMCs","C1QTNF1"
"CCDC3",0,1.46331063422929,0.574,0.085,0,"VSMCs","CCDC3"
"MTHFD2",0,1.45630169761836,0.598,0.14,0,"VSMCs","MTHFD2"
"PTP4A3",0,1.39046325551353,0.598,0.14,0,"VSMCs","PTP4A3"
"ACTG2",0,1.34115368503743,0.732,0.089,0,"VSMCs","ACTG2"
"MYL6",0,1.33600691426239,0.999,0.949,0,"VSMCs","MYL6"
"TBX2-AS1",0,1.2857150694308,0.431,0.05,0,"VSMCs","TBX2-AS1"
"GPRC5C",0,1.26702235595871,0.468,0.061,0,"VSMCs","GPRC5C"
"DMPK",0,1.19832802086885,0.477,0.069,0,"VSMCs","DMPK"
"KCNA5",0,1.15694967773883,0.401,0.008,0,"VSMCs","KCNA5"
"SERPINI1",0,1.15542643316495,0.403,0.057,0,"VSMCs","SERPINI1"
"DES",0,1.13644769260782,0.449,0.055,0,"VSMCs","DES"
"NTRK3",0,1.13579872713041,0.391,0.012,0,"VSMCs","NTRK3"
"KCNMB1",0,1.13488706321592,0.485,0.056,0,"VSMCs","KCNMB1"
"KCNAB1",0,1.13372861594062,0.382,0.014,0,"VSMCs","KCNAB1"
"SLC7A2",0,1.12121572982041,0.382,0.032,0,"VSMCs","SLC7A2"
"GJA4",0,1.10764205391194,0.521,0.074,0,"VSMCs","GJA4"
"CLMN",0,1.07018356898501,0.431,0.054,0,"VSMCs","CLMN"
"TMEM38B",0,1.06709479288346,0.45,0.07,0,"VSMCs","TMEM38B"
"WTIP",0,1.06458089720323,0.386,0.058,0,"VSMCs","WTIP"
"ITGA7",0,1.06290468659263,0.415,0.033,0,"VSMCs","ITGA7"
"FOXS1",0,1.04426872118575,0.368,0.046,0,"VSMCs","FOXS1"
"FHL5",0,1.04075591563227,0.37,0.018,0,"VSMCs","FHL5"
"CASQ2",0,1.03087684843755,0.372,0.008,0,"VSMCs","CASQ2"
"RBPMS2",0,1.00830270390103,0.393,0.038,0,"VSMCs","RBPMS2"
"LDB3",0,1.00138340638109,0.338,0.01,0,"VSMCs","LDB3"
"NRIP2",0,0.975734000226321,0.343,0.016,0,"VSMCs","NRIP2"
"SPEG",0,0.968730544659125,0.37,0.03,0,"VSMCs","SPEG"
"SYNM",0,0.960547899230384,0.379,0.053,0,"VSMCs","SYNM"
"SBSPON",0,0.917359861438931,0.378,0.029,0,"VSMCs","SBSPON"
"RASGRP2",0,0.896705919721705,0.367,0.051,0,"VSMCs","RASGRP2"
"CAP2",0,0.869260175694368,0.369,0.044,0,"VSMCs","CAP2"
"TNS1",1.81985542500628e-300,1.51935530494812,0.705,0.227,4.78621976776652e-296,"VSMCs","TNS1"
"CARMN",7.07188473436041e-295,1.37234647904261,0.499,0.1,1.85990568513679e-290,"VSMCs","CARMN"
"MT1X",5.29608405641411e-288,2.65483547471459,0.789,0.317,1.39287010683691e-283,"VSMCs","MT1X"
"COX4I2",3.64129307009814e-287,1.03902202811342,0.341,0.046,9.5766007743581e-283,"VSMCs","COX4I2"
"HES4",5.28036571291716e-278,1.70699245247568,0.632,0.183,1.38873618249721e-273,"VSMCs","HES4"
"CRIM1",6.82462545630742e-269,1.55535311592181,0.661,0.205,1.79487649500885e-264,"VSMCs","CRIM1"
"MT1E1",2.6585011499063e-268,2.27213756500808,0.819,0.349,6.99185802425356e-264,"VSMCs","MT1E"
"KLHL23",4.54390403599386e-268,0.906026506516322,0.317,0.044,1.19504676146638e-263,"VSMCs","KLHL23"
"FRZB",6.27623454842665e-268,1.12865962701308,0.755,0.225,1.65064968623621e-263,"VSMCs","FRZB"
"SGCA",1.952483652058e-262,0.922563539181307,0.424,0.078,5.13503200491254e-258,"VSMCs","SGCA"
"LPP",3.65340159480182e-262,1.71697154397313,0.85,0.435,9.60844619432879e-258,"VSMCs","LPP"
"RGS5",8.38309915551182e-259,0.976049994287269,0.515,0.105,2.20475507789961e-254,"VSMCs","RGS5"
"PHLDA2",3.20951478587057e-256,1.8672993329938,0.651,0.22,8.44102388683959e-252,"VSMCs","PHLDA2"
"CALD1",2.18134292149996e-247,1.2633349438712,0.994,0.876,5.7369318835449e-243,"VSMCs","CALD1"
"MT1A",3.1621885991559e-245,1.36428219310615,0.365,0.063,8.31655601578001e-241,"VSMCs","MT1A"
"AKAP1",1.69415316457748e-238,0.900836779359987,0.375,0.069,4.45562282283877e-234,"VSMCs","AKAP1"
"NEXN",2.79780054898324e-238,1.46446160328745,0.731,0.278,7.35821544382593e-234,"VSMCs","NEXN"
"CALM2",1.53296604540372e-237,1.01914977081372,0.992,0.897,4.03170069941179e-233,"VSMCs","CALM2"
"FAM129A",7.81929032230676e-235,1.07200533125724,0.527,0.136,2.05647335476668e-230,"VSMCs","FAM129A"
"NDUFA4",3.51737532427659e-234,1.2569702577471,0.962,0.833,9.25069710284744e-230,"VSMCs","NDUFA4"
"MEF2C",5.69704486674673e-233,1.28409680357973,0.714,0.242,1.49832279995439e-228,"VSMCs","MEF2C"
"MSRB3",1.53069587670774e-232,1.24405814060687,0.671,0.247,4.02573015574135e-228,"VSMCs","MSRB3"
"PRKCDBP",2.49807682979053e-227,1.30418274593497,0.96,0.682,6.56994206234909e-223,"VSMCs","PRKCDBP"
"TSC22D1",5.26014307967469e-226,1.60848518053271,0.919,0.607,1.38341762995444e-221,"VSMCs","TSC22D1"
"CPE",2.95584613121946e-225,1.02875571238342,0.698,0.225,7.77387532510719e-221,"VSMCs","CPE"
"SLC25A4",1.30087520054206e-224,1.12704415870705,0.515,0.139,3.42130177742563e-220,"VSMCs","SLC25A4"
"SELM",1.10079046596052e-217,1.18139906989663,0.972,0.789,2.89507892547617e-213,"VSMCs","SELM"
"AOC3",2.01461029151952e-217,0.97506220700872,0.46,0.111,5.29842506669635e-213,"VSMCs","AOC3"
"GADD45B",2.73864008934065e-215,1.96627641324399,0.896,0.567,7.20262343496591e-211,"VSMCs","GADD45B"
"SOD31",8.30440509961685e-213,1.38637401514808,0.937,0.558,2.18405854119923e-208,"VSMCs","SOD3"
"SORT1",5.52055742912574e-210,0.826149641677606,0.335,0.062,1.45190660386007e-205,"VSMCs","SORT1"
"SPARCL1",7.86291702053582e-209,1.36511191602253,0.973,0.686,2.06794717640092e-204,"VSMCs","SPARCL1"
"MRVI1",2.99850010961099e-208,0.925897650941526,0.439,0.103,7.8860552882769e-204,"VSMCs","MRVI1"
"MT2A1",9.40083546414797e-208,1.62014670506799,0.965,0.623,2.47241972707092e-203,"VSMCs","MT2A"
"MFGE8",1.91937337004293e-207,1.35212487818792,0.908,0.579,5.04795196321291e-203,"VSMCs","MFGE8"
"ZFHX3",1.32875767693643e-204,1.36708557522253,0.601,0.213,3.49463269034281e-200,"VSMCs","ZFHX3"
"TTLL7",1.12762077887838e-202,0.888401984653335,0.445,0.106,2.96564264845014e-198,"VSMCs","TTLL7"
"MAP1B",3.26801573939657e-202,1.15464039721417,0.724,0.286,8.59488139461299e-198,"VSMCs","MAP1B"
"NOL3",3.1323642490493e-199,0.889060643773502,0.401,0.092,8.23811797499966e-195,"VSMCs","NOL3"
"CAV2",7.19887748156792e-195,1.18433100027047,0.774,0.358,1.89330477765236e-190,"VSMCs","CAV2"
"IGFBP51",1.29412543349477e-193,1.00330971306266,0.893,0.411,3.40354989009125e-189,"VSMCs","IGFBP5"
"ACTN4",1.53670088608925e-192,1.23953406318232,0.814,0.409,4.04152333041474e-188,"VSMCs","ACTN4"
