"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MAD2L1",0,1.02173541650124,0.491,0.05,0,"TA","MAD2L1"
"RAN",0,1.02006646683537,0.916,0.59,0,"TA","RAN"
"UBE2T",0,1.00692675334223,0.54,0.08,0,"TA","UBE2T"
"TYMS",0,1.00157877230904,0.535,0.083,0,"TA","TYMS"
"PCNA",0,0.99180965211721,0.568,0.226,0,"TA","PCNA"
"LDHB",0,0.989500411550172,0.844,0.421,0,"TA","LDHB"
"IDH2",0,0.986491227905812,0.819,0.4,0,"TA","IDH2"
"AURKB",0,0.979122367261805,0.434,0.017,0,"TA","AURKB"
"PTMA",0,0.952952114976097,0.999,0.949,0,"TA","PTMA"
"NUCKS1",0,0.925369803016572,0.725,0.339,0,"TA","NUCKS1"
"PBK",0,0.921034180424698,0.383,0.014,0,"TA","PBK"
"FABP5",0,0.920388024710816,0.923,0.608,0,"TA","FABP5"
"SMC4",0,0.919045864099657,0.512,0.099,0,"TA","SMC4"
"SIVA1",0,0.916541678222612,0.785,0.44,0,"TA","SIVA1"
"RRM2",0,0.866929508802165,0.385,0.02,0,"TA","RRM2"
"RARRES2",0,0.861404808798633,0.674,0.339,0,"TA","RARRES2"
"HSPD1",0,0.849777128519558,0.858,0.503,0,"TA","HSPD1"
"H2AFV",0,0.84370187794268,0.803,0.449,0,"TA","H2AFV"
"CDCA3",0,0.836581383354971,0.371,0.015,0,"TA","CDCA3"
"MCM7",0,0.835403091465434,0.559,0.176,0,"TA","MCM7"
"GGH",0,0.8335499849916,0.738,0.345,0,"TA","GGH"
"SNRPD1",0,0.832844024491635,0.823,0.461,0,"TA","SNRPD1"
"SNRPB",0,0.819826385742943,0.849,0.529,0,"TA","SNRPB"
"MKI67",0,0.809288286958285,0.432,0.034,0,"TA","MKI67"
"OLFM4",3.81174816294663e-142,0.804306581709094,0.384,0.193,1.00248976685496e-137,"TA","OLFM4"
"PIGR",0,0.827391242606134,0.996,0.852,0,"Progenitor cells","PIGR"
"TFF1",0,5.36317860145905,0.959,0.112,0,"Goblet cells","TFF1"
"ANKRD36C",0,2.48780995661418,0.417,0.032,0,"Goblet cells","ANKRD36C"
"CD177",0,2.40894731755384,0.363,0.025,0,"Goblet cells","CD177"
"TBX10",0,1.69244710015225,0.391,0.011,0,"Goblet cells","TBX10"
"IL3RA",0,1.62663848167811,0.345,0.009,0,"Goblet cells","IL3RA"
"FFAR4",0,1.58633770618217,0.404,0.03,0,"Goblet cells","FFAR4"
"GPR153",0,1.32647357324149,0.317,0.017,0,"Goblet cells","GPR153"
"CDC42EP3",1.62843194177991e-300,1.56001666640913,0.361,0.027,4.28277600688116e-296,"Goblet cells","CDC42EP3"
"GSN",1.11940198648053e-292,4.02664427815042,0.969,0.359,2.9440272244438e-288,"Goblet cells","GSN"
"S100P",7.01567444989531e-276,2.25805595651936,0.683,0.114,1.84512238032247e-271,"Goblet cells","S100P"
"ZG16",1.61607483517549e-274,5.3034596486311,0.997,0.498,4.25027681651153e-270,"Goblet cells","ZG16"
"SMIM6",3.99693562147165e-247,1.83698281295498,0.488,0.064,1.05119406844704e-242,"Goblet cells","SMIM6"
"REP15",1.67235176751117e-241,2.42328885856149,0.706,0.149,4.39828514855438e-237,"Goblet cells","REP15"
"FCGBP",3.64147711930114e-241,3.89459620786118,0.972,0.472,9.57708482376199e-237,"Goblet cells","FCGBP"
"ENTPD8",6.99850492926438e-210,2.1130243696984,0.637,0.136,1.84060679639653e-205,"Goblet cells","ENTPD8"
"ISG20",2.76888818589662e-195,2.04422784421259,0.673,0.158,7.28217592890812e-191,"Goblet cells","ISG20"
"LYPD8",1.38954669412959e-190,1.83368198109837,0.903,0.287,3.65450780556083e-186,"Goblet cells","LYPD8"
"MLPH",7.70986208287492e-189,1.69078420033205,0.517,0.096,2.0276937277961e-184,"Goblet cells","MLPH"
"MUC1",1.21443413680701e-185,2.60383622221813,0.793,0.297,3.19396177980244e-181,"Goblet cells","MUC1"
"TPSG1",4.59848235489263e-184,1.89290263221008,0.596,0.13,1.20940085933676e-179,"Goblet cells","TPSG1"
"TFF3",7.88362455619021e-172,2.24387998419019,0.997,0.693,2.07339325827802e-167,"Goblet cells","TFF3"
"MALAT1",1.00107613571214e-168,2.80020176494702,0.982,0.893,2.63283023692293e-164,"Goblet cells","MALAT1"
"ST3GAL4",6.65146167691718e-167,1.51366759240972,0.381,0.055,1.74933442102922e-162,"Goblet cells","ST3GAL4"
"IFI27",2.02616424428525e-158,1.83875789531882,0.992,0.826,5.32881196247022e-154,"Goblet cells","IFI27"
"TSPAN1",9.08086559062457e-157,2.00586277675348,0.964,0.667,2.38826765033426e-152,"Goblet cells","TSPAN1"
"SERPINA1",5.50260023814539e-153,1.87595973486387,0.66,0.189,1.44718386263224e-148,"Goblet cells","SERPINA1"
"CEACAM5",1.50346847066285e-152,2.23419050994073,0.885,0.436,3.95412207784329e-148,"Goblet cells","CEACAM5"
"TUBB2A",1.18895497293639e-143,1.97321963685408,0.522,0.126,3.12695157882272e-139,"Goblet cells","TUBB2A"
"SYTL2",4.89554598260258e-142,1.65867953274951,0.476,0.105,1.28752859342448e-137,"Goblet cells","SYTL2"
"HLA-B",5.21796045736016e-141,1.76338738510681,0.987,0.895,1.37232360028572e-136,"Goblet cells","HLA-B"
"TM4SF5",6.13708610022962e-134,1.99612110066153,0.601,0.188,1.61405364436039e-129,"Goblet cells","TM4SF5"
"HLA-C",1.35446048592641e-130,1.67238997816892,0.98,0.878,3.56223107798645e-126,"Goblet cells","HLA-C"
"CAPN8",1.51563023019359e-127,1.47672383012077,0.399,0.079,3.98610750540915e-123,"Goblet cells","CAPN8"
"HLA-A",4.49759460348604e-121,1.54314237667414,0.98,0.9,1.18286738071683e-116,"Goblet cells","HLA-A"
"B2M",1.00038518738904e-120,1.39192524960028,1,0.988,2.63101304283319e-116,"Goblet cells","B2M"
"NEAT1",4.17381142417863e-120,2.06967878360299,0.895,0.607,1.09771240455898e-115,"Goblet cells","NEAT1"
"MLLT3",4.87229534959546e-120,1.53461938095375,0.407,0.088,1.28141367694361e-115,"Goblet cells","MLLT3"
"LGALS9B",8.54230725363685e-118,1.23987505116562,0.355,0.067,2.24662680770649e-113,"Goblet cells","LGALS9B"
"SEPP1",3.03733664973128e-116,1.25327853706536,0.706,0.24,7.98819538879325e-112,"Goblet cells","SEPP1"
"MUC13",1.51588782440548e-112,2.18471608648471,0.754,0.383,3.9867849781864e-108,"Goblet cells","MUC13"
"RAB27A",1.30539120911148e-109,1.7219824830811,0.453,0.117,3.43317887996319e-105,"Goblet cells","RAB27A"
"MTRNR2L12",9.93069168408918e-103,2.24654868032151,0.399,0.096,2.61177191291545e-98,"Goblet cells","MTRNR2L12"
"SPATS2L",4.05617745125013e-102,1.89197995578735,0.691,0.33,1.06677466967878e-97,"Goblet cells","SPATS2L"
"SCGB2A1",4.46159610846939e-101,1.14948933991342,0.32,0.061,1.17339977652745e-96,"Goblet cells","SCGB2A1"
"SH3BGRL3",1.70931599256919e-99,1.30659114627122,0.946,0.845,4.49550106045698e-95,"Goblet cells","SH3BGRL3"
"HLA-E",5.48716598812787e-99,1.86481028658849,0.788,0.481,1.44312465487763e-94,"Goblet cells","HLA-E"
"QSOX1",1.55025222038326e-97,1.84781738497754,0.56,0.209,4.07716333960797e-93,"Goblet cells","QSOX1"
"FXYD3",2.37779701506675e-97,1.26954766100101,0.987,0.931,6.25360614962554e-93,"Goblet cells","FXYD3"
"CREB3L1",4.35902030769884e-97,1.51058997411878,0.527,0.178,1.1464223409248e-92,"Goblet cells","CREB3L1"
"BCAS1",2.17778496052093e-96,1.72911285117616,0.522,0.178,5.72757444617004e-92,"Goblet cells","BCAS1"
"DST",6.12717568241153e-96,1.57019096949714,0.43,0.113,1.61144720447423e-91,"Goblet cells","DST"
"PLAC8",1.06532192267465e-94,1.11525375163156,0.836,0.38,2.80179665663433e-90,"Goblet cells","PLAC8"
"CEACAM6",1.22480621629205e-94,1.57837162963114,0.432,0.114,3.22124034884808e-90,"Goblet cells","CEACAM6"
"SAT1",6.22622328777918e-89,1.48833357382276,0.903,0.774,1.63749672468592e-84,"Goblet cells","SAT1"
"SCNN1A",4.559582880793e-86,1.39416706555055,0.465,0.149,1.19917029764856e-81,"Goblet cells","SCNN1A"
"DHRS9",8.29794691252069e-86,1.23310182790797,0.442,0.122,2.18236003799294e-81,"Goblet cells","DHRS9"
"CLDN4",1.05491113785532e-84,1.35401248413361,0.923,0.777,2.77441629255949e-80,"Goblet cells","CLDN4"
"TRIM31",2.2580596773459e-81,1.59502903996493,0.476,0.148,5.93869695141972e-77,"Goblet cells","TRIM31"
"MUC2",1.19056178175888e-80,4.93478313999497,0.535,0.236,3.13117748602585e-76,"Goblet cells","MUC2"
"RARRES3",1.84662822819373e-80,1.59004581006879,0.407,0.114,4.85663224014952e-76,"Goblet cells","RARRES3"
"ISG15",2.00200889396826e-80,1.37526863394322,0.512,0.167,5.26528339113653e-76,"Goblet cells","ISG15"
"S100A6",4.05088517054445e-79,0.869925466866668,0.992,0.993,1.06538279985319e-74,"Goblet cells","S100A6"
"KLK1",3.45022028508697e-78,1.06642874289351,0.762,0.395,9.07407934977874e-74,"Goblet cells","KLK1"
"FAM3D",6.46160743483714e-78,1.32185065188015,0.864,0.769,1.69940275536217e-73,"Goblet cells","FAM3D"
"SPDEF",5.22953326520195e-77,1.33232565393027,0.404,0.122,1.37536724874811e-72,"Goblet cells","SPDEF"
"GDPD3",1.11679607353511e-74,1.47908430700328,0.442,0.145,2.93717367339733e-70,"Goblet cells","GDPD3"
"VSIG2",6.11088112754973e-74,1.44107842987832,0.76,0.519,1.60716173654558e-69,"Goblet cells","VSIG2"
"NPDC1",7.25145269396377e-65,1.57287487380217,0.542,0.252,1.90713205851247e-60,"Goblet cells","NPDC1"
"SDCBP2",1.54949349230381e-64,1.03074910558144,0.737,0.374,4.07516788475903e-60,"Goblet cells","SDCBP2"
"MTRNR2L8",7.33864279087278e-64,1.68283654595461,0.32,0.087,1.93006305399954e-59,"Goblet cells","MTRNR2L8"
"MXD1",4.00429561215501e-61,1.19898249766452,0.368,0.116,1.05312974599677e-56,"Goblet cells","MXD1"
"UBB",1.80858285627981e-60,0.945139100082692,0.959,0.931,4.75657291201591e-56,"Goblet cells","UBB"
"FOXA3",5.75705727170283e-56,1.31505020645064,0.448,0.19,1.51410606245785e-51,"Goblet cells","FOXA3"
"ZG16B",1.21893058455911e-55,1.45786683786857,0.471,0.209,3.20578743739047e-51,"Goblet cells","ZG16B"
"PLA2G10",2.24108670149426e-55,1.27676435131426,0.578,0.309,5.8940580249299e-51,"Goblet cells","PLA2G10"
"HLA-F",1.79774060481984e-54,1.44382690253672,0.488,0.228,4.72805779067617e-50,"Goblet cells","HLA-F"
"SMIM14",3.19820284600501e-51,1.55147459797823,0.627,0.412,8.41127348499316e-47,"Goblet cells","SMIM14"
"ADM",1.10381473200989e-50,1.19154692738114,0.355,0.125,2.90303274518601e-46,"Goblet cells","ADM"
"ELF3",2.28724682563722e-48,0.963680860344563,0.872,0.79,6.0154591514259e-44,"Goblet cells","ELF3"
"PLAUR",6.95001461179413e-45,1.05843917314803,0.345,0.122,1.82785384290186e-40,"Goblet cells","PLAUR"
"LIPH",1.34596153584332e-44,1.23153396258194,0.348,0.133,3.53987883926794e-40,"Goblet cells","LIPH"
"CFDP1",5.18442835142511e-44,1.16404157717222,0.665,0.456,1.3635046564248e-39,"Goblet cells","CFDP1"
"RHOC",2.54510855093833e-41,0.85956487536834,0.77,0.581,6.69363548896782e-37,"Goblet cells","RHOC"
"JCHAIN",4.84453056699964e-41,0.913962905729718,0.35,0.127,1.27411153912091e-36,"Goblet cells","JCHAIN"
"MGLL",2.0253913566653e-40,1.18673998921377,0.601,0.389,5.32677926802974e-36,"Goblet cells","MGLL"
"PRSS23",3.17826937700402e-39,1.11598706414949,0.355,0.143,8.35884846152058e-35,"Goblet cells","PRSS23"
"FHL2",4.48293741267393e-39,1.23506943855786,0.44,0.218,1.17901253953324e-34,"Goblet cells","FHL2"
"NAAA",5.77373934945604e-39,1.19851028059213,0.453,0.231,1.51849344890694e-34,"Goblet cells","NAAA"
"PARM1",1.14814969816978e-35,1.12681863285474,0.376,0.173,3.01963370618652e-31,"Goblet cells","PARM1"
"HIST1H1C",4.13926702293404e-35,0.975020851484228,0.524,0.284,1.08862722703165e-30,"Goblet cells","HIST1H1C"
"CLTB",4.30770030502658e-35,0.931493124832409,0.767,0.666,1.13292518022199e-30,"Goblet cells","CLTB"
"GLUL",4.53398275927563e-34,1.30295309094583,0.478,0.291,1.19243746568949e-29,"Goblet cells","GLUL"
"DYNLRB1",1.33827110759167e-33,1.20177893480213,0.642,0.528,3.5196530129661e-29,"Goblet cells","DYNLRB1"
"IGKC",6.32866724526241e-33,1.15460925433519,0.437,0.221,1.66443948550401e-28,"Goblet cells","IGKC"
"P2RX4",1.81129356274942e-32,0.943140836166058,0.412,0.21,4.76370207003097e-28,"Goblet cells","P2RX4"
"SQSTM1",1.04914907622037e-29,1.05907140745734,0.621,0.483,2.75926207045958e-25,"Goblet cells","SQSTM1"
"TXNIP",1.96431147458301e-29,1.17604920346646,0.604,0.464,5.16613917815331e-25,"Goblet cells","TXNIP"
"ATP6V1G1",6.29218775636787e-28,1.08031070037751,0.614,0.52,1.65484537992475e-23,"Goblet cells","ATP6V1G1"
"IGHA1",1.77016380227587e-27,1.00581170313158,0.483,0.275,4.65553079998554e-23,"Goblet cells","IGHA1"
"TMEM59",4.86922983616806e-27,0.850511301335453,0.803,0.803,1.2806074469122e-22,"Goblet cells","TMEM59"
"TPM1",3.32201888954014e-26,1.08876644361049,0.68,0.663,8.73690967949057e-22,"Goblet cells","TPM1"
"JUN",9.86359576180628e-25,0.830354193435177,0.752,0.677,2.59412568535505e-20,"Goblet cells","JUN"
"SELK",3.51333864130085e-24,1.01053696144375,0.596,0.485,9.24008062662124e-20,"Goblet cells","SELK"
"HIST1H2AC",1.409080152193e-23,0.95126682632107,0.309,0.15,3.70588080026758e-19,"Goblet cells","HIST1H2AC"
"LMO7",1.59002206193479e-23,1.01201412700984,0.353,0.189,4.18175802288849e-19,"Goblet cells","LMO7"
"AMN",8.93312021979547e-23,0.825261635192284,0.693,0.591,2.34941061780621e-18,"Goblet cells","AMN"
"GALE",1.34022290628158e-22,1.16785743738056,0.45,0.313,3.52478624352057e-18,"Goblet cells","GALE"
"OPTN",5.62601832517584e-22,0.928469502195261,0.358,0.2,1.47964281952125e-17,"Goblet cells","OPTN"
"ABHD3",9.13129758003114e-21,0.910852972807424,0.371,0.218,2.40153126354819e-16,"Goblet cells","ABHD3"
"PNPLA2",1.51340279162518e-20,0.8941730391308,0.361,0.209,3.98024934197423e-16,"Goblet cells","PNPLA2"
"NEDD4L",3.70317947779129e-20,0.925748099208832,0.317,0.176,9.73936202659108e-16,"Goblet cells","NEDD4L"
"CYP3A5",4.11783038197919e-20,0.909405749200231,0.358,0.207,1.08298939046053e-15,"Goblet cells","CYP3A5"
"WSB1",3.45846196530471e-19,0.903173105304659,0.358,0.216,9.09575496875138e-15,"Goblet cells","WSB1"
"RRBP1",7.09294893448503e-19,0.98665263310936,0.501,0.401,1.86544556976956e-14,"Goblet cells","RRBP1"
"TSPAN3",9.38065365675615e-18,0.825889454966217,0.583,0.507,2.46711191172687e-13,"Goblet cells","TSPAN3"
"IL1R2",9.71426999868857e-18,0.965568357715199,0.312,0.18,2.55485300965509e-13,"Goblet cells","IL1R2"
"ANG",1.5428477256341e-17,1.05340523266399,0.419,0.3,4.05768951841768e-13,"Goblet cells","ANG"
"LAMB3",4.20240812591444e-17,0.824872457144223,0.325,0.188,1.1052333371155e-12,"Goblet cells","LAMB3"
"MUC4",2.09590392749223e-15,0.993525173701958,0.379,0.276,5.51222732930456e-11,"Goblet cells","MUC4"
"JUND",5.93678503424238e-14,0.827598351302323,0.463,0.373,1.56137446400575e-09,"Goblet cells","JUND"
"NTHL1",3.82063278475768e-13,1.23532988615544,0.353,0.257,1.00482642239127e-08,"Goblet cells","NTHL1"
"NUPR1",4.98270500537999e-12,1.00044376901042,0.286,0.552,1.31045141641494e-07,"Goblet cells","NUPR1"
"ARL14",2.63342229091023e-11,0.828392137278533,0.343,0.236,6.92590062509391e-07,"Goblet cells","ARL14"
"ZNF706",8.68582035374778e-10,0.845732910059194,0.552,0.562,2.28437075303567e-05,"Goblet cells","ZNF706"
"MT-ND3",1.23795903448902e-09,1.06585905556959,0.693,0.738,3.25583226070612e-05,"Goblet cells","MT-ND3"
"H1F0",1.56976786538667e-09,0.856280466918303,0.491,0.449,4.12848948596693e-05,"Goblet cells","H1F0"
"ZFP36",4.21940641714155e-07,0.810494129239027,0.455,0.416,0.0110970388770823,"Goblet cells","ZFP36"
"GUCA2B",0,5.56895343938397,0.942,0.228,0,"BEST4+ Enterocytes","GUCA2B"
"BEST4",0,4.58822544269647,0.942,0.029,0,"BEST4+ Enterocytes","BEST4"
"OTOP2",0,4.54355064823738,0.942,0.023,0,"BEST4+ Enterocytes","OTOP2"
"GUCA2A",0,3.89579028495693,0.991,0.407,0,"BEST4+ Enterocytes","GUCA2A"
"CA7",0,3.87812600560675,0.785,0.059,0,"BEST4+ Enterocytes","CA7"
"CA4",0,3.43808509429029,0.993,0.293,0,"BEST4+ Enterocytes","CA4"
"PCSK1N",0,3.07390616241846,0.692,0.017,0,"BEST4+ Enterocytes","PCSK1N"
"LYPD81",0,2.71486855747232,0.938,0.282,0,"BEST4+ Enterocytes","LYPD8"
"SPIB",0,2.27486244834518,0.644,0.076,0,"BEST4+ Enterocytes","SPIB"
"MYOM1",0,2.23048295096193,0.515,0.006,0,"BEST4+ Enterocytes","MYOM1"
"HES4",0,2.1219932696856,0.545,0.083,0,"BEST4+ Enterocytes","HES4"
"MSLN",0,1.77724397016818,0.431,0.022,0,"BEST4+ Enterocytes","MSLN"
"OTOP3",0,1.22959355571919,0.341,0.001,0,"BEST4+ Enterocytes","OTOP3"
"MT1H",4.61947906654634e-289,3.82829832748366,0.828,0.284,1.21492299450169e-284,"BEST4+ Enterocytes","MT1H"
"CTSE",1.50444311084391e-283,1.44812179157211,0.397,0.046,3.95668538151948e-279,"BEST4+ Enterocytes","CTSE"
"SAMD9",1.55111992507987e-281,1.19549044197539,0.306,0.026,4.07944540296006e-277,"BEST4+ Enterocytes","SAMD9"
"CEACAM61",4.18496427863819e-278,1.88466659169203,0.586,0.107,1.10064560528185e-273,"BEST4+ Enterocytes","CEACAM6"
"HRCT1",4.47050094980239e-243,2.0488150171061,0.722,0.206,1.17574174979803e-238,"BEST4+ Enterocytes","HRCT1"
"DMBT1",3.3774560762713e-234,1.45399049995888,0.373,0.05,8.88270948059353e-230,"BEST4+ Enterocytes","DMBT1"
"SDCBP21",6.13295560850732e-227,2.04645786898264,0.89,0.367,1.61296732503743e-222,"BEST4+ Enterocytes","SDCBP2"
"MT2A",1.55281384268899e-221,2.83393818635644,0.953,0.704,4.08390040627204e-217,"BEST4+ Enterocytes","MT2A"
"CDA",1.71588317353812e-213,1.30657413475728,0.545,0.108,4.51277274640525e-209,"BEST4+ Enterocytes","CDA"
"GSN1",1.37203175673239e-206,1.90313771461356,0.838,0.358,3.60844352020618e-202,"BEST4+ Enterocytes","GSN"
"MT1G",7.29853215055957e-206,3.15392203755736,0.938,0.735,1.91951395559717e-201,"BEST4+ Enterocytes","MT1G"
"KRT20",9.0945667863439e-206,1.74405574787602,0.925,0.402,2.39187106480845e-201,"BEST4+ Enterocytes","KRT20"
"CDHR2",8.21086799713382e-205,1.3594577326235,0.522,0.108,2.1594582832462e-200,"BEST4+ Enterocytes","CDHR2"
"CEACAM1",7.78110791407599e-201,1.80530817744328,0.69,0.193,2.04643138140199e-196,"BEST4+ Enterocytes","CEACAM1"
"LINC01133",1.06014259917579e-199,1.32977696743095,0.325,0.043,2.78817503583232e-195,"BEST4+ Enterocytes","LINC01133"
"CEACAM7",1.39503259147091e-196,1.63144407102386,0.748,0.222,3.66893571556851e-192,"BEST4+ Enterocytes","CEACAM7"
"FXYD31",1.78821473105714e-189,1.59533214507961,0.996,0.93,4.70300474268028e-185,"BEST4+ Enterocytes","FXYD3"
"MALAT11",2.14119707666218e-187,2.14639355114351,0.976,0.892,5.63134831162153e-183,"BEST4+ Enterocytes","MALAT1"
"S100A61",1.42703464202054e-174,1.20057810657767,1,0.992,3.75310110851403e-170,"BEST4+ Enterocytes","S100A6"
"CLCA4",5.27042018577778e-171,1.50441260573951,0.575,0.144,1.38612050885956e-166,"BEST4+ Enterocytes","CLCA4"
"MDK",2.43205731666189e-169,1.78431250235764,0.759,0.316,6.39631074282076e-165,"BEST4+ Enterocytes","MDK"
"CDHR5",1.34761168433357e-165,1.57485205506455,0.815,0.37,3.54421872979729e-161,"BEST4+ Enterocytes","CDHR5"
"MTRNR2L121",4.06510979245819e-165,2.03806629255103,0.429,0.093,1.0691238754165e-160,"BEST4+ Enterocytes","MTRNR2L12"
"CKB",4.72529029504675e-162,2.99722080792079,0.896,0.75,1.24275134759729e-157,"BEST4+ Enterocytes","CKB"
"CCNYL1",1.30417621814859e-160,0.974987679477848,0.315,0.05,3.42998345373079e-156,"BEST4+ Enterocytes","CCNYL1"
"SLC16A3",2.29944251972697e-160,1.39501054478792,0.539,0.143,6.04753382688193e-156,"BEST4+ Enterocytes","SLC16A3"
"C19orf33",2.38187784505828e-158,1.45733174273928,0.95,0.714,6.26433873250327e-154,"BEST4+ Enterocytes","C19orf33"
"PHGR1",7.17563884118241e-155,1.24737463916551,1,0.989,1.88719301523097e-150,"BEST4+ Enterocytes","PHGR1"
"MT1E",2.00782686972498e-152,2.0414675530949,0.912,0.706,5.28058466737669e-148,"BEST4+ Enterocytes","MT1E"
"MTRNR2L81",8.38152757002304e-152,2.23069996963879,0.392,0.083,2.20434175091606e-147,"BEST4+ Enterocytes","MTRNR2L8"
"JCHAIN1",1.06518120763973e-148,1.92983098258239,0.479,0.122,2.8014265760925e-144,"BEST4+ Enterocytes","JCHAIN"
"MYO15B",3.28211223340018e-148,1.48257627444188,0.565,0.165,8.63195517384248e-144,"BEST4+ Enterocytes","MYO15B"
"SRI",2.22461615183815e-147,1.57317424018892,0.955,0.881,5.85074047933432e-143,"BEST4+ Enterocytes","SRI"
"CEACAM51",2.4967986618338e-145,1.62930871419452,0.834,0.434,6.56658048062291e-141,"BEST4+ Enterocytes","CEACAM5"
"TRIM311",1.8096959495308e-144,1.35881977155421,0.534,0.144,4.759500347266e-140,"BEST4+ Enterocytes","TRIM31"
"MISP",1.92347484174597e-144,1.57222981205729,0.802,0.416,5.0587388337919e-140,"BEST4+ Enterocytes","MISP"
"NEAT11",2.81867137354578e-144,1.7205316441891,0.901,0.605,7.4131057124254e-140,"BEST4+ Enterocytes","NEAT1"
"ISG151",1.17286330125609e-142,1.41192074954421,0.569,0.163,3.08463048230352e-138,"BEST4+ Enterocytes","ISG15"
"S100A10",1.60860281199632e-140,1.0605575471703,0.991,0.954,4.23062539555033e-136,"BEST4+ Enterocytes","S100A10"
"FTH1",3.72401791718698e-131,1.25694005403865,1,0.995,9.79416712220176e-127,"BEST4+ Enterocytes","FTH1"
"EMP1",3.77948591151522e-131,1.07723636828752,0.424,0.1,9.94004794728503e-127,"BEST4+ Enterocytes","EMP1"
"CFDP11",3.46217300779471e-128,1.67538599866913,0.784,0.451,9.1055150105001e-124,"BEST4+ Enterocytes","CFDP1"
"RHOC1",3.76632360674074e-124,1.37255880387416,0.862,0.577,9.90543108572816e-120,"BEST4+ Enterocytes","RHOC"
