"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CCL41",1.0049162428335e-164,1.36122173152124,0.571,0.287,2.64292971865211e-160,"ILCs","CCL4"
"SLC16A3",1.06161349700228e-163,0.951527827587008,0.305,0.104,2.79204349711599e-159,"ILCs","SLC16A3"
"CD71",5.74232508138665e-158,1.00736729354488,0.815,0.643,1.51023149640469e-153,"ILCs","CD7"
"CTSD",5.70464306313359e-132,0.853306581874177,0.525,0.284,1.50032112560413e-127,"ILCs","CTSD"
"IER2",9.82692498122808e-132,1.05624206288177,0.664,0.426,2.58448127006299e-127,"ILCs","IER2"
"GZMA1",4.96869538822319e-128,1.00729794775447,0.665,0.394,1.3067668871027e-123,"ILCs","GZMA"
"ID2",3.63802583089509e-125,0.815938086601538,0.813,0.571,9.56800793525409e-121,"ILCs","ID2"
"CD247",1.57774656219215e-123,1.00315950789989,0.535,0.312,4.14947345856534e-119,"ILCs","CD247"
"APOBEC3G",5.68679861937769e-108,0.840226471107857,0.413,0.203,1.49562803689633e-103,"ILCs","APOBEC3G"
"CST71",1.65019514567211e-107,0.865506341514461,0.665,0.435,4.34001323311765e-103,"ILCs","CST7"
"GZMH1",9.5290506363466e-93,0.879789350384093,0.324,0.144,2.50614031735916e-88,"ILCs","GZMH"
"GADD45B",3.58290406869579e-91,0.866434404436183,0.476,0.272,9.42303770066993e-87,"ILCs","GADD45B"
"REL",8.71311476357716e-82,0.928351559042432,0.495,0.312,2.29154918282079e-77,"ILCs","REL"
"NFKBIA",2.97595911089347e-59,0.838764340667296,0.716,0.593,7.82677246164982e-55,"ILCs","NFKBIA"
"HSPA1A",1.00446508907575e-22,1.29398432874643,0.349,0.259,2.64174318426923e-18,"ILCs","HSPA1A"
"HSPB1",2.17330396630808e-14,0.883443800787977,0.39,0.323,5.71578943139026e-10,"ILCs","HSPB1"
